Date,AAVE-USD,ADA-USD,ALGO-USD,AMP1-USD,BCH-USD,BNB-USD,BTC-USD,CRO-USD,DOGE-USD,DOT1-USD,EOS-USD,ETC-USD,ETH-USD,FIL-USD,HEX-USD,ICP1-USD,LINK-USD,LTC-USD,MATIC-USD,SHIB-USD,SOL1-USD,THETA-USD,TRX-USD,UNI3-USD,USDC-USD,USDT-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD
2021-03-10,417.4603251795615,1.1350029706954956,1.1099950075149536,0.04761231552448965,546.839599609375,279.3580322265625,56008.55078125,0.07426584557212633,0.05600399896502495,37.56694412231445,3.994339942932129,11.990689277648926,1799.166259765625,15.541560436913331,0.007625005696354492,131.643737248012,29.94671630859375,200.51686096191406,0.11445108444252615,1.653333347348962e-06,14.231083869934082,6.556090831756592,0.051516998559236526,33.0901250082349,1.0000519752502441,1.000525951385498,0.06142500042915344,0.410768985748291,220.6626434326172,0.4631659984588623
2021-03-11,417.4603251795615,1.1247899532318115,1.0828969478607178,0.04761231552448965,549.783203125,289.7908020019531,57805.12109375,0.07426584557212633,0.055918000638484955,36.88249588012695,3.9560210704803467,12.236421585083008,1826.1949462890625,15.541560436913331,0.007625005696354492,131.643737248012,30.07517433166504,201.25033569335938,0.11445108444252615,1.653333347348962e-06,15.992279052734375,7.004540920257568,0.05150600150227547,33.0901250082349,1.000128984451294,1.0005830526351929,0.0672760009765625,0.4059000015258789,221.27403259277344,0.4529600143432617
2021-03-12,417.4603251795615,1.0391440391540527,1.0521049499511719,0.04761231552448965,539.2164916992188,263.6858215332031,57332.08984375,0.07426584557212633,0.05534899979829788,35.98695373535156,3.7910919189453125,11.939380645751953,1772.1024169921875,15.541560436913331,0.007625005696354492,131.643737248012,28.461523056030273,220.82940673828125,0.11445108444252615,1.653333347348962e-06,14.552142143249512,6.967106819152832,0.05004199966788292,33.0901250082349,1.0001740455627441,1.0003429651260376,0.06589800119400024,0.38787099719047546,223.36390686035156,0.44113099575042725
2021-03-13,417.4603251795615,1.1033140420913696,1.1396410465240479,0.04761231552448965,596.2348022460938,276.1047058105469,61243.0859375,0.07426584557212633,0.062431998550891876,37.15781021118164,4.289508819580078,13.827466011047363,1924.6854248046875,15.541560436913331,0.007625005696354492,131.643737248012,29.779226303100586,226.5782928466797,0.11445108444252615,1.653333347348962e-06,15.308802604675293,6.838939189910889,0.05281500145792961,33.0901250082349,1.0002319812774658,0.999845027923584,0.06759300082921982,0.40826401114463806,238.4652557373047,0.45992401242256165
2021-03-14,417.4603251795615,1.0591540336608887,1.1303900480270386,0.04761231552448965,557.757080078125,264.6367492675781,59302.31640625,0.07426584557212633,0.05859199911355972,36.57925033569336,3.973723888397217,12.78416633605957,1854.5643310546875,15.541560436913331,0.007625005696354492,131.643737248012,28.789424896240234,215.2960968017578,0.11445108444252615,1.653333347348962e-06,14.50826644897461,7.386434078216553,0.05130099877715111,33.0901250082349,0.9999979734420776,0.9997910261154175,0.06663300096988678,0.3915329873561859,233.17828369140625,0.442111998796463
2021-03-15,417.4603251795615,1.033539056777954,1.196815013885498,0.04761231552448965,523.9347534179688,254.66082763671875,55907.19921875,0.07426584557212633,0.05708799883723259,34.35751724243164,3.820949077606201,12.169473648071289,1791.7022705078125,15.541560436913331,0.007625005696354492,131.643737248012,27.491762161254883,201.26461791992188,0.11445108444252615,1.653333347348962e-06,14.186661720275879,6.759119987487793,0.05084000155329704,33.0901250082349,1.0000840425491333,1.0003739595413208,0.07876099646091461,0.3854990005493164,222.28562927246094,0.4375549852848053
2021-03-16,417.4603251795615,1.2429529428482056,1.2005640268325806,0.04761231552448965,528.1640014648438,258.1006774902344,56804.90234375,0.07426584557212633,0.05860700085759163,35.43083190917969,4.065853118896484,12.420075416564941,1806.9718017578125,15.541560436913331,0.007625005696354492,131.643737248012,27.91741943359375,201.04063415527344,0.11445108444252615,1.653333347348962e-06,13.622773170471191,7.00728178024292,0.05229699984192848,33.0901250082349,0.9999939799308777,1.0000580549240112,0.0743819996714592,0.39574700593948364,229.43711853027344,0.4625999927520752
2021-03-17,417.4603251795615,1.3786729574203491,1.2950409650802612,0.04761231552448965,540.8455200195312,269.8548583984375,58870.89453125,0.07426584557212633,0.057652998715639114,36.14136505126953,4.076696872711182,12.483177185058594,1823.4493408203125,15.541560436913331,0.007625005696354492,131.643737248012,31.0097599029541,206.06793212890625,0.11445108444252615,1.653333347348962e-06,14.220203399658203,7.841236114501953,0.0549749992787838,33.0901250082349,0.9989020228385925,0.9990829825401306,0.0766339972615242,0.4047439992427826,236.02256774902344,0.4724169969558716
2021-03-18,417.4603251795615,1.2390060424804688,1.262334942817688,0.04761231552448965,529.7573852539062,261.7048034667969,57858.921875,0.07426584557212633,0.05738300085067749,35.5172233581543,4.1681599617004395,12.214659690856934,1782.8551025390625,15.541560436913331,0.007625005696354492,131.643737248012,29.504812240600586,200.5373077392578,0.11445108444252615,1.653333347348962e-06,14.230025291442871,8.456788063049316,0.05357800051569939,33.0901250082349,1.0009939670562744,1.0009249448776245,0.07776699960231781,0.39760899543762207,231.32943725585938,0.4729189872741699
2021-03-19,417.4603251795615,1.3021700382232666,1.253208041191101,0.04761231552448965,535.1412353515625,264.05743408203125,58346.65234375,0.07426584557212633,0.05832799896597862,38.27268981933594,4.162764072418213,12.289079666137695,1817.6241455078125,15.541560436913331,0.007625005696354492,131.643737248012,29.909875869750977,201.063720703125,0.11445108444252615,1.653333347348962e-06,14.204795837402344,8.248420715332031,0.058793000876903534,33.0901250082349,1.002437949180603,1.0026320219039917,0.08134499937295914,0.3983280062675476,232.81748962402344,0.47117099165916443
